"Date"	"SourceType"	"From"	"To"	"Subject"	"Content"	"SourceImageUrl"	"Trust"	"Relevance"
21/09/1993 00:00:00	"Article"	"Worldwise"		"Left equipment to improve"	"ABILA, Kronos - the Minister of Interior Department Sarto today announced a sponsored business by government with the company of development of energy of Tethys GAStech international, to improve the port of Abila.  GAStech agreed to contribute $200 million towards the cost of the left levellings in exchange for the preferential site of their gas terminal to the new port and drew aside to couple fees during 100 years.  The Sarto minister declared the business left of expansion to be ""the first of many rewards to be collected by Kronos since we opened our large country with the foreign investment.""

In March, the government allotted to GAStech exclusive lines with the fields of state-owned property of curve of Tiskele, the largest little developed gas layer in Europe. The representatives of company of GAStech in Tethys stated that ""this left business was gain-gain for all two us and Kronos and is principal to carry out the full capacity of the fields of curve of Tiskele."""	"Logo - Worldwise.png"	"B3"	4
20/01/2014 12:51:00	"Article"	"Homeland Illumination"		"VOICES - a blog about what is important to the people by Maha Salo"	"1251 - The police who just arrived went immediately into GAStech headquarters.  At the same time the policemen that have been on site are now reconstructing the yellow tape perimeter.  Still no word on the location of the GAStech officials or the government, and no employees have left the buildings. 20 Jan 2014"	"Logo - Homeland Illumination.png"	"C4"	4
20/01/2014 00:00:00	"Article"	"The Guide"		"POK kidnaps to employees of GAStech"	"ABILA, Kronos - the protectors of Kronos (POK) suspect themselves to kidnap to up to fourteen employees of GAStech of their construction of the headquarters previous today.  The police of Abila quickly assured the remaining building and entrevist� with a used GAStech.  They asked an employee, Edvard Vann de Abila, for hours because it shares a name of family with several members known POK.  Vann denied the implication with the POK it demanded and it not to have no knowledge of the kidnapping.  The POK has not made any declaration with respect to the kidnapping.

Sent civil employees GAStech of its Department of the Interior in center, Tethys to help to clean to the handle the incident.  The application and the representatives of federal law of Tethyn of the ministry of Tethyn of outer subjects flew to Kronos and were escorted to the headquarters of the police of Abila."	"Logo - The Guide.jpg"	"B3"	1
21/02/2009 00:00:00	"Article"	"News Desk"		"GASTECH HOOFDKWARTIER THAT POK ARE BLOCKED"	"ABILA, Kronos - a collection POK which is devised has caused to bring attention to requirements of environment damage more damage to their picture. The collection outside international hoofdkwartier GAStech resulted in multiple arrests for violating.

Approximately two hundred people collected themselves for the GAStech construction chanting slogans and the undulating signs which loved visages people that according to reports because of environment pollution have died.  Ten of protestors chained themselves to the doors of the bldg. in a attempt employees prevent GAStech will work.

Spokesman Adrien aforesaid Carman of the police force, we permitted the group one or other breadth with their collection, but when GAStech complained that protestors entrance to their construction blocked, we had demonstrate.  The last thing which we have wanted to happen were for become to be hurt employee GAStech who by the mob only because he tried will work.

The civil servants of the government have care for the pattern of more and more aggressive tactic by the guards of Kronos. Expressed in reply to raised aggression of POK, the extra security will be supplied to insure public security for all future collections.

Civil servants of GAStech decreased to comment on this moment indicating on official declaration on the incident will be spent."	"Logo - News Desk.png"	"B3"	4
24/02/2013 00:00:00	"Article"	"Everyday News"		"GAStech"	"It is the biggest company of Kronos, the third bigger company of the gas in the planet, and is years of fifty-three. In the past it has had a corrupt reputation like and environmentally harmful, but nowadays GAStech, the previous business of Tethys-only, is trying to gain the confidence of international investors. This form the part of its ambitions to extend its gas that provides with the beneficial business outside the Mediterranean region.

It is an ascending task, and there is no certainty that Gastech has the capacity to convince potential investors that it has repaired his ways, and it is rooted not more in the past echo-hostile.

The operations of the pipe of GAStech are based on Kronos of the east, and is near relation with the government of Kronosian. This one is the heart of the business of the pipe of Kronos, where the gas of the gas fields of the east settles tubes to the west towards the rest of Kronos, Tethys and Europe.

GAStech does more than as soon as the gas of the pump. It has created cities and cities to maintain his operations, that it handles and it works almost single-giving.

The head of GAStech, Sten Sanjorge, Jr, that photo watches fixedly towards outside calendars and of marks throughout in the country, recognizes ""state inside the accusations of a state"", but she discusses that the necessities of the company simply to take care of his workers and of the communities around them.

By all means, to populate the good reasons with the necessity to come and to work in the hostile remote regions of Kronosian. They provide medical aid, the hospitality, and the food. The empire of GAStech has 2 thousand cows and 3 thousand pigs in its farms of the company, it works gyms, and it offers subsidized holidays in the resources of the Black Sea for the dominant employees. For the executives, it works a state extreme extra, a medical center and of the marble-aligned therapy.

In addition to all these allowances, there is also the station of GAStech TV, that does not even pretend to be impartial. It is there serving the will as the company.

It looks like as soon as the picture of a modern global company, as most of those have unloaded little ceremonious their ""activities of the not-heart"". There is a discussion, nevertheless, that the business of the energy is different from other industries, requiring the corporations of the energy to work of different ways.

Working in remote places without previous means of the infrastructure to lubricate and the sites of the gas they will be always, until certain point, cities of the company. GAStech makes certainly an effort to assure its employees can move inside and outside these locations working a deprived fleet of four planes to ferry across to its personnel the enormous distances between the sites."	"Logo - Everyday News.jpg"	"B2"	4
19/01/2014 00:00:00	"Article"	"The Orb"		"A CELEBRATION OF RELEASED KLEPTOCRACY"	"ABILA, Kronos - to follow the annual executives of GAStech of meeting of the company of GAStech-Kronos and several civils servant of government of the high row of Kronos will deal with one evening with the capital building of Kronos to celebrate the released kleptocracy which maintained the civils servant public of Kronos in the manors and the vehicles of luxury.

Waiting with hearing which President Kapelou Jr. of Sten Sanjorge of II and PRESIDENT must say about the way in which this profane alliance profited the citizens from Kronos."	"Logo - The Orb.jpg"	"B2"	3
23/06/2009 00:00:00	"Article"	"World Journal"		"Profile:  Elian Karel"	"<<deleted the image of Elian Karel speaking with a gathering in Abila>>

The voice of the protest for some, the demagog of popularist for others, guards of the Chief Elian Karel de Kronos became a gathering martyrdom and point for some; a figure of scorn and rabblerousing for others, and a political concern with the government of Kronosian, in one year filled by event, accentuated by its suspicious death Friday. 

The chief of an environmental group forbearant of activist, Karel had begun a mark of the policy all his clean, which propelled the POK in the projector of this nation of island.

Filled of fuel by a dissatisfaction growing with regard to the awkward government with Kronosian, it started to lead the POK in an organization action-based, instead of one awaiting their government to make the aright things.

By ressuscitant embers of Juliana Vann to make countryside, the 10 year old girl who died of the diseases allotted to the industrial jets of reject of the government-favoured company of GASTech in 1998, Karel was stopped and thrown in prison according to a human stopping of road POK-launched in front of registered offices of GAStech in May. Karel died Wednesday while serving time in prison. The government of Kronos refuses the comment on the circumstances of its death.

Rather charismatic, Karel could inspire a crowd and draw attention to the social and political agenda of POK.  It could also tickle the funny bone of its assistances.  Once, after Jr. of Sten Sanjorge of PRESIDENT de GAStech compared the POK with a group of terrorist in an interview of pressure, Karel scoffed, ""Sanjorge is a brilliant chief of GAStech. Do you know why it takes a scale with him with the supermarket?  It heard that the prices of foodstuffs in Abila are really high.""

However, its capacity to engage in finally the government makes violence of Kronos had never been clear.  It is also not very clear which will take its coat in the POK now that it went."	"Logo - World Journal.jpg"	"B4"	4
22/02/2013 00:00:00	"Article"	"International Times"		"GAStech"	"It is the biggest company in Kronos, the third largest gas company on the planet, and it is fifty-three years old. In the past it has had a reputation as corrupt and environmentally harmful, but nowadays GAStech, the former Tethys-only business, is trying to earn the trust of international investors. This forms part of its ambitions to expand its profitable business supplying gas outside of the Mediterranean region.
It is an uphill task, and there is no certainty that Gastech has the ability to convince potential investors it has mended its ways, and is no longer rooted in the eco-hostile past.
GAStech's pipeline operations are based in eastern Kronos, and there is close relationship with the Kronosian government. This is the heart of Kronos's pipeline business, where gas from the eastern gas fields is piped west towards the rest of Kronos, Tethys and Europe.
GAStech does more than just pump gas. It has created towns and cities to service its operations, which it manages and runs almost single-handed.
The head of GAStech, Sten Sanjorge, Jr, whose photo stares out from calendars and picture frames everywhere in the country, acknowledges the ""state within a state"" accusations, but argues that the company simply needs to look after its workers and the communities around them.
Of course, people need good reasons to come and work in the hostile remote Kronosian regions. They are provided with medical care, entertainment, and food. The GAStech empire owns 2 thousand cows and 3 thousand pigs in its company farms, runs gyms, and offers subsidised holidays in Black Sea resorts for key employees. For executives, it runs a state of the art, marble-lined medical and therapy centre.
In addition to all of these perks, there is also the GAStech TV station, which doesn't even pretend to be unbiased. It's there to serve the company's will.
It hardly seems the picture of a modern global company, as most of those have unceremoniously dumped their ""non-core activities"". There is an argument, however, that the energy business is different from other industries, requiring energy corporations to operate in distinct ways.
Working in far-off places with no previous infrastructure means oil and gas sites will always be, to some extent, company towns. GAStech certainly strives to ensure its employees can move in and out of these locations by operating a private fleet of four planes to ferry its staff the huge distances between sites."	"Logo - International Times.jpg"	"B2"	4
16/10/1997 00:00:00	"Article"	"Central Bulletin"		"GOVERNMENT CITES 'MINOR' CONTAMINATION NEAR ELODIS"	"ABILA, Kronos - After continued complaints and appeals from the people of Elodis government officials acknowledge minor contamination in and around the rural township in a report on their investigation into the townspeople's health issues. However, the government report stops short of blaming GAStech International and its Tiskele Bend site 20 km upstream as the people of Elodis assert.  

 

The government report cites no root cause or causes can be determined at this time with more research and investigations needed. 

 

Though the report admits some contamination it goes on the qualify the level stating, ""The minor level of contamination is well within international health standards agreed upon by the Government of Kronos and GAStech International as negotiated in the Tiskele Bend site contract."""	"Logo - Centrum Sentinel.png"	"B3"	2
02/02/1993 00:00:00	"Article"	"All News Today"		"LACK OF DETAILS MARS GOVERNMENT INTENTIONS"	"ABILA, Kronos - In a glitzy press conference late last year President Luis Araullo announced a historic set of tax incentives intended to bring foreign investment to Kronos under the guise creating jobs, providing cheap energy and building infrastructure.  Following the 86-14 vote last month the Minister of the Interior Tomas Sarto lauded the decision as ""landmark"" and ""bettering the people"".  The crafters of these revolutionary measures neglected to include a detailed plan about how this windfall would benefit everyday Kronosians.  When the first payment from these foreign company lands in the state coffers, how will these funds be dispersed?"	"Logo - All News Today.jpg"	"B3"	2
30/03/1995 00:00:00	"Article"	"Who What News"		"DRILLING TECHNIQUE BANNED IN TETHYS"	"CENTRUM, Tethys - GAStech International's Hyper Acidic Substrate Removal (HASR) has officially been banned by the Tethys government due to the high probability of water contamination.  

 

GAStech developed the innovative drilling technique in 1974 proved quite successful for the extraction of gas, but the technique's environmental impact is deemed unacceptable by the Tethys government due to the high probability of water table contamination from waste products produced during the HASR process."	"Logo - Who What News.jpg"	"D4"	3
20/03/1998 00:00:00	"Article"	"All News Today"		"ELODIS, KRONOS:  A TOWN IN NEED, Part One 

Petrus Gerhard"	"NOTE: This article is the first in a series, reprinted with permission from the Homeland Illumination. 

 

This article is the first installment of a three-part series addressing the growing problem of one community's anguish, government malfeasance, and the alarming influence of multinational corporations on the country of Kronos. 

ELODIS, Kronos - Nestled in the bend of the Tiskele River, the sun rises over the farming town of Elodis,  chasing away the shadows cloaking nearby Mt.  Today, as they have every day for over 250 years, residents will rise to tend the rich floodplain land that provides nourishment for the People of Kronos. 

Two weeks prior I received an email from an old friend, Pondo Reese, now the editor of the Elodis Weekly Journal, an agriculture paper serving the community around Tiskele Bend.  ""The gas company had been built a few years back in '94, and our problems didn't start right away. 

The change turned out to be GAStech International, an international corporation run by Sten Sanjorge Jr, a business tycoon out of Tethys. 

Established in 1961, the GAStech corporation began as a family-owned business providing local trucking services in Tethys.  The two founders - Sten Sanjorge Sr and Hank Fluss - found wildcat drilling to be more lucrative, and thus began a series of environmental disasters and financial scandals that eventually ran Sanjorge Sr into an early grave and drove Fluss into a marginal role in his own company.  With the death of Sanjorge Sr, the son took the helm of GAStech firmly in his grasp and broadened its influence further afield, eventually landing at the doorstep of the small peaceful township of Elodis. 

With a population of 6500, most residents of Elodis live in one- and two-story houses on small farms.  A smaller number of families live in the township along a main street with two markets, two hardware stores, one gas station and a caf������here you can buy lunch, pick up your mail and purchase a litre of milk to bring home.  Families have lived in Elodis for generations. 

""We've made a good living for a long time,"" Reese tells me. 

I asked Reese to help me meet the people whose lives have been impacted by GAStech's operations.   

I caught up with Henk Bodrogi in town making purchases at the Osvaldo hardware store to repair a broken tractor.  Bodrogi has farmed soybeans his entire life, as did his father and their fathers."	"Logo - All News Today.jpg"	"B3"	4
22/06/2009 00:00:00	"Article"	"News Online Today"		"Profile:  Elian Karel"	"<<deleted image of Elian Karel speaking at a rally in Abila>> 

Voice of protest for some, popularist demagogue for others, Protectors of Kronos leader Elian Karel became a martyr and a rallying point for some; 

Resurrecting the embers of the Juliana Vann campaign, the 10 year old girl who died from illnesses attributed to the government-favored GASTech corporation's industrial waste streams in 1998, Karel was arrested and thrown in jail following a POK-initiated human roadblock in front of GAStech headquarters in May. Karel died Wednesday while serving time in jail."	"Logo - News Online Today.jpg"	"B3"	4
23/06/2012 00:00:00	"Article"	"The Truth"		"The question POK of Kapelou a troop of criminals"	"ABILA, Kronos - in a press communication today, called president Kapelou today POK a troop of criminals, criminals, and malcontents who pestilence to our peaceful manner of living. have become the comments of president Kapelou's come after a demonstration POK have been converted into babble on large scale in the government sector of the capital on Tuesday.  President Kapelou has requested raised police force patrols of the area Elodis and has said that all future demonstrations POK maximumpolitiekracht. will be met"	"Logo - The Truth.png"	"C4"	1
13/03/2009 00:00:00	"Article"	"Daily Pegasus"		"ARRESTED LEADER KAREL OF POK"	"ABILA, Kronos - in another unconscionable movement against the citizens of Kronos, the previous police of today arrested leader Elian Karel of POK in false loads of the fiscal evasion.  They lead it - manacled - of a meeting of the protectors of Kronos in Elodis, a rural municipality outer Abila.

Demonstrating its humor of the registered tradename, Karel raised its wrists and joked to its those in favor as they lead far it, �I conjecture who I must not have sent the president those water boxes in bottle for its birthday.�

Karel is the leader of the protectors of Kronos, an alliance of the citizens of Kronos de Elodis that has demanded ascending clean of the government the contaminated water caused by the gas that it perforated in his community.

�We did not request GAStech to come to our community,� ray of Karel in a meeting a few months ago.  �'We did not request our water to make undrinkable, so that our children get to be ill.  Neither Elodis nor the people of Kronos has received any advantage of the great extraordinary amount of money that GAStech clears every year.  I request:  Where it is the money that goes�

Those in favor assured representative the police who formed outside the police station of police that Karel would be treated humanly, but declined to answer questions or to allow that the visitors see Karel.

�He is a solved man,� the lawyer of Karel that Michale Kraft said to me on the telephone. �It will fight these false loads and will be towards outside in some days.  It will probably complain about the food of the jail in the following meeting of POK.� 

Kraft glides to solve with the morning of Karel Saturday.

The calls to the president and the minister of the offices of justice were not returned immediately."	"Logo - Daily Pegasus.jpg"	"B3"	4
21/06/2010 00:00:00	"Article"	"The Wrap"		"THE DEATH OF ELIAN KAREL, A LATER YEAR"	"ABILA, Kronos - one year suffered young people died today in search of a rosier future for its compatriots in cold, cement prison.  He was attended only by apathetic guards which had been charged with holding him awaiting a research for tax fraud.  In place of it, ever in the early morning hours of 19 June, Elian Karel with wounds inexplicable with the official cause of death died.

The report that by the Coroner of the city Abila in July 2010 is released schreef the death of Karel to sudden hartstilstand, and the research had been closed soon afterwards.  The nameless sources near at the research, however, have issued witness declaration which the shown signs of Karel body of bone strength traumatism, schuring and cracks prevented that within hours by its dead.

The police force has denied uncommon no matter what in death happened of Karel and the town civil servants require the charges of assassination and the unlawful dead by POK rabble-rousers trying instability and recall violence are claimed.

In the year since the death of Karel the guards of Kronos have continued to the task require and that the government Kronos conducts a policy of transparency in government matter, the foreign companies responsible to keep which polluted natural wealth has Kronosian.

The verdedigers continue themselves group in public places, stipulated that their shouts for justice are heard.  Now mixed with chants of remind Juliana! One can hear also the shouts Elian! To remind"	"Logo - The Wrap.jpg"	"C4"	4
21/01/2014 10:13:00	"Article"	"Modern Rubicon"		"ON SCENE BLOG"	"the 1013 MODERNIZATION - the CEO Sten Sanjorge, Jr. it is not between it employs to it to you lacking GAStech and it is sure posterior part in the centers of Tethys of the GAStech in the center understood them.
The names of the missing have still not been freed."	"Logo - Modern Rubicon.jpg"	"C4"	4
19/01/2014 00:00:00	"Article"	"Athena Speaks"		"TO MEET the WHOLE FOR Tomorrow morning"	"ABILA, Kronos - with a meeting to place tomorrow at 8 AM, the public call to the saving initial recent, and PRESIDENT Sten St George, Jr. in journalists of city will be downward on the registered offices of GAStech - of Kronos in the droves with the abundance of the questions.

The post of Abila will send Haneson Ngohebo, author above of the Blog scene, with the blog of phase the event with the hopes to oblige St. George, Jr. and its control of GAStech - of Kronos groups to present its observations on the IPO, their recent falls of wind, and plans of GAStech for Kronos."	"Logo - Athena Speaks.jpg"	"B4"	3
20/06/2011 00:00:00	"Article"	"Homeland Illumination"		"A LOOK BACK AT A LIFE CUT TRAGICAL SHORT: ELIAN KAREL by Petrus Gerhard"	"ABILA, Kronos � Two years ago yesterday Elian Karel died at age 28 in an Abila jail cell, purportedly of cardiac arrest.  He had been arrested three months prior for spurious charges of tax evasion and left to linger in a jail cell without further legal action.  His attorney, Michale Kraft made several appearances in court demanding that the government outline their specific charges, and release Karel.  Kraft had reached an agreement with the government that charges would be reduced and the Karel be released pending a trial, but Karel died two days before he was to go free.
Questions linger, however, about the manner of Karel�s death.  Requests for information were met with assurances that the police �whose custody Karel was in at the time of his death � would do everything possible to perform an exhaustive investigation.
This �thorough investigation� lasted all of two weeks, including the time it took the Abila City Coroner to lose the original autopsy files.  After Karel�s body was cremated and sent to his family in Elodis, the Abila Chief of Police closed the case and has declined to answer questions about Karel�s death stating that �we are satisfied the death was of natural causes and will no longer be entertaining inquiries.�
As reported at the time of Karel�s death, several people close to the investigation reported that Karel�s body showed signs of blunt force trauma, abrasions and lacerations which were not consistent with the cause of death reported by the police.  These confidential sources have since moved from the area and have been unavailable for contact.
Police have denied anything unusual happened in Karel�s death and city officials claim the accusations of murder and wrongful death are asserted by POK rabble-rousers attempting to incite instability and violence.
Yesterday on the morning of June 19th, a small group of POK supporters gathered in front of the Abila Police Station, holding photographs of Elian, and of another young martyr, Juliana Vann, the ten-year old girl who died in 1998 from cancer caused by benzene toxins in her drinking water.  
�Both of them died because of government lies and corruption,� one man told me who asked that his name be withheld because of concerns of police retaliation.  �Juliana died because Kronos allowed GAStech to poison our water, and Elian died because he tried to bring Juliana justice.  When will it end?�
Another, larger crowd had gathered the day before in a nearby city park to bring public awareness about these same issues.  Amid the speeches and music, I heard the same message from the year before:  �Remember Juliana! Remember Elian!�"	"Logo - Homeland Illumination.png"	"C4"	4
21/06/2009 00:00:00	"Article"	"The Guide"		"The protest gives violent return in Abila"	"ABILA, Kronos - a meeting of hundreds of protestors allied with ""protectors the movement of Kronos"" given return to the violence today as the angry activists expressed their displeasure in the innocent citizens of Abila after hearing the news of the death of Elian Karel of the POK leader.  Karel, that was been waiting the test for the fiscal evasion, was found dead in its cell of the jail yesterday in the morning.  

The POK assembly began enough Pacific with the mottos and to shake sung generally of the samples of the protest, but then a young person shakes-rouser grasped bullhorn and began to urge the crowd to the violence.  The crowd broke windows and destroyed stores in the area of Siopa, it fixed fires to the streets, and clashed with police.  The additional forces of the police responded to contain the chaos and were forced to use the bullets and the tear gas of rubber to disperse to the crowds.

The office of president Kapelou sent a declaration on the meeting, indicating, ""this class of violence will not be pardoned.  The destruction and the violence are not no way to reach peace and the change - these things are in the opposition the one to the other.  The protectors of Kronos must reassume pacific means; the rest of the approaches is unjustifiable."""	"Logo - The Guide.jpg"	"B3"	4
20/01/2014 12:20:00	"Article"	"Kronos Star"		"Breaking: Emergency at GAStech Headquarters Building [Updates] by Cato Rossini, Marcella Trapani"	"Update, 12:20 PM:  The Abila police have been called to respond to GAStech headquarters for an unspecified emergency. (editor's note - The call was overheard on a police scanner.  The Abila police know this channel is monitored by the media and often do not give the reason for the response)"	"Logo - Kronos Star.png"	"B3"	4
19/05/2003 00:00:00	"Article"	"The Light of Truth"		"THE ROUCOULEMENT OF HANK FLUSS GASTECH DIES IN 73"	"CENTRUM, Tethys - the hank Fluss, ROUCOULEMENT of international GAStech, died of a heart attack at its office in the registered offices of the center of the centrum of the company. Although Fluss was 73 years, its death came like shock.

The Fluss hank spent 40 years with GAStech, treating as a friend Sten Sanjorge, Sr. in 1963 when both started outside all alone. Like wildcatters, they started to drill in the sectors not previously known to be gas layers. After much failed of the wells and on the point of the financial ruin, of Fluss and Sanjorge, Sr. tightened on finding thereafter one of the largest layers of gases unexploited in Tethys.

As a leader of operation in chief, Fluss making supervised the expansion of GAStech, really him a company international and growing it in an operation billionaire of the dollar. Always a champion of the environmental causes, Fluss had become increasingly disillusioned with the operation of GAStech - of Kronos tightening his relationship with PRESIDENT Sten Sanjorge, Jr. 

The Fluss hank is survived by his 54 year old wife, Beatriz Fluss, its 5 children, and 12 children."	"Logo - The Light of Truth.png"	"B3"	3
19/02/2009 00:00:00	"Article"	"The Truth"		"Protest POK on the ends of the Hoofdkwartier GAStech in arrests"	"ABILA, Kronos - Dozens protesters which guards of the collection Kronos (of POK became) attend for the regional hoofdkwartier GAStech in Abila arrested for violating vanochtend.  The collection POK had been meant the attention on their requirements of environment damage which is caused to establish by the development of gas and oil areas around Kronos by foreign companies such as GAStech.  Approximately two hundred people collected themselves for the GAStech construction chanting slogans and the undulating signs which loved visages people that according to reports because of environment pollution have died.  Ten of protestors chained themselves to the doors of the bldg. in a attempt employees prevent GAStech will work.


Spokesman Adrien aforesaid Carman of the police force, we permitted the group one or other breadth with their collection, but when GAStech complained that protestors entrance to their construction blocked, we had demonstrate.  The last thing which we have wanted to happen were for become to be hurt employee GAStech who by the mob only because he tried will work.


POK, once a small political activist group citizens of the area Elodis, stimulation under the charismatic control of Elian Karel has been.  The spokesman Rufus Drymiau of the government aforesaid of the collection POK of today, we have been already some time concerned by a pattern of more and more aggressive tactic by the guards of Kronos. Given the incident of today, to president to Kapelou to the police force to offer rallies extra protection has commissioned POK future for public at."	"Logo - The Truth.png"	"C4"	4
10/11/1998 00:00:00	"Article"	"The Truth"		"The ministry of health examines the complaints of pollution"	"ABILA, Kronos - the minister of health Cesare Nespola kondigde today to that its organization require of abnormal health questions in areas researches those boorplaats would surround of bending Tiskele.  Minister aforesaid Nespola, we have to no reason believe that drilling has resulted at bending Tiskele in any pollution of surface or source water in the area.  However, I believe it if minister of health is important appropriate do zeal and the reports of sickness Elodis to examine near the municipality.  Treating our people is my number one priority.


In related news, a press communication of the office of Nespola declared that its office a license to practice medicine to a oncoloog Tethys who has granted, turns into him the first license given oncoloog in history Kronos.  Dr. Ronald Gerard a resident will be at the general hospital Abila."	"Logo - The Truth.png"	"C4"	2
21/01/2014 14:05:00	"Article"	"International Times"		"GASTech Employees Kidnapped in Krono"	"Fourteen employees feared kidnapped in Kronos by a radical environmental terrorist group during a corporate gathering. 
Fourteen employees, including possibly five executive officers, are feared kidnapped yesterday by the ""Protectors of Kronos"".  Reported missing includes: GAStech President and CEO Sten Sanjorge Jr,CFO Ingrid Barranco, CIO Ada Campo-Corrente, COO Orhan Strum, and Environmental Officer Willem Vasco-Pais.
Local news organizations have received a ransom note from the POK claiming responsibility and demanding $20 Million from the company.  It is possible additional demands are forthcoming.
Sanjorge and the others disappeared following a board meeting at GASTech headquarters.  A fire alarm went off, and the execs were discovered missing shortly after that.  The complete list of all the unaccounted-for employees has not been released. 
John Rathburn, an American expert on executive kidnappings who is living in Tethys, says that Kronos has not been known as an archetypal country for kidnapping. ""However, increased activity by POK, APA [Asterian People's Army], and others in the region have significantly increased the risk.""
The Times's correspondent in Abila says GASTech offices are closed, and phone calls are being answered but referred to local authorities.  
GASTech's corporate headquarters in Tethys have refused to comment. However, other news sources have reported Tethys federal law enforcement officials and staff from the Tethan Ministry of Foreign Affairs have arrived in Kronos to assist police in the investigation."	"Logo - International Times.jpg"	"B2"	1
18/02/2009 00:00:00	"Article"	"Kronos Star"		"POK Protest at GAStech Headquarters Ends in Arrests by Marcella Trapani"	"ABILA, Kronos - Dozens of protesters attending a Protectors of Kronos (POK) rally in front of the GAStech regional headquarters in Abila were arrested for trespassing this morning.  The POK rally was intended to draw attention to their claims of environmental damage being caused by the development of gas and oil fields around Kronos by foreign corporations like GAStech.  About two hundred people gathered in front of the GAStech building chanting slogans and waving signs that held the visages of people who have allegedly died due to environmental contamination.  Ten of the protestors chained themselves to the doors of the building in an attempt to prevent GAStech employees from going to work.

Police spokesman Adrien Carman said, ""We allowed the group some latitude with their rally, but when GAStech complained that the protestors were blocking entrance to their building, we had to take action.  The last thing we wanted to happen was for a GAStech employee to get hurt by the crowd just because he was trying to go to work.""

The POK, once a small political activist group of citizens from the Elodis area, has been revitalization under the charismatic leadership of Elian Karel.  Government spokesman Rufus Drymiau said of today's POK rally, ""We have been concerned by a pattern of increasingly aggressive tactics by the Protectors of Kronos for some time now. In light of today's incident, President Kapelou has ordered the police to provide additional protection for the public at future POK rallys."""	"Logo - Kronos Star.png"	"B3"	4
20/01/2014 20:21:00	"Article"	"The Abila Post"		"ON THE SCENE BLOG By Haneson Ngohebo"	"2021 UPDATE - A Kronos Government official who asked not to be identified but was present at the government reception has gone on the record stating, ""Investigators are working around the clock to ensure that the kidnapped GAStech employees are found and that the perpetrators are brought to justice.""
This is the first confirmation that today's events surrounding GAStech - Kronos are in fact a kidnapping. With fourteen individuals still unaccounted for, at this point, the assumption is that all are the victims of a kidnapping.
No group has come forward yet to claim responsibility nor have any demands been made."	"Logo - The Abila Post.jpg"	"B4"	4
20/01/2014 00:00:00	"Article"	"Central Bulletin"		"GASTECH LEADERSHIP CONFIRMED MISSING"	"ABILA, Kronos - Miriam Avila, an administrative assistant at GAStech International, has confirmed that members of the GAStech leadership are in fact missing. The group was expected to arrive at the Government reception following this morning's meeting at GAStech - Kronos headquarters, but never showed up. Avila denied that any GAStech employee has been abducted.  

 

The GAStech - Kronos leadership was also handsomely rewarded. The IPO filings show that the executive group earned a collective $327.25 million from the newly vested shares including $96.25 million each for CFO Ingrid Barranco, CIO Ada Campo-Corrente, and COO Orhan Strum. maintains an office in Centrum, the capital of Tethys, most of GAStech International's operations take place on Kronos including production of about 5 million cubic meters of gas daily. Avila works in GAStech's Centrum headquarters."	"Logo - Central Bulletin.png"	"B3"	4
20/01/2014 10:20:00	"Article"	"Modern Rubicon"		"ON SCENE BLOG"	"1020 MODERNIZATION - people are effluito from the centers of Kronos - of GAStech approximately 5 minuteren ago. Us it has seemed to be much confusion and data today the great corporative reunion, this producer has doubts that was an antifire practice. Perhaps a real fire or a threat of the bomb could cause the evacuamento."	"Logo - Modern Rubicon.jpg"	"C4"	4
20/01/2014 20:20:00	"Article"	"Homeland Illumination"		"VOICES - a blog about what is important to the people by Maha Salo"	"2020 - Media outlets are reporting that a government spokesman who asked not to be named because he was not authorized to speak to the press stated that the GAStech employees had been kidnapped and the Kronos government was working hard to identify the lawbreakers.  One wonders if they are also working hard to recover the GAStech people as well, or if this is an opportunity to profit from the misfortunate of others. 20 Jan 2014"	"Logo - Homeland Illumination.png"	"C4"	4
20/01/2014 00:00:00	"Article"	"Tethys News"		"To break off itself: The emergency to GAStech quarters the construction [modernizations]"	"The customer of the Vann confirmation the unofficial declaration of the police who the POK are thought suspicion like the kidnappers.  Not there are still the information on who has been robbed."	"Logo - Tethys News.jpg"	"B3"	4
19/01/2014 00:00:00	"Article"	"Kronos Star"		"GAStech and Kronos Celebrate Partnership by Cato Rossini"	"ABILA, Kronos - Local GAStech executives Ingrid Barranco, Ada Campo-Corrente, Orhan Strum, and Willem Vasco-Pais will attend a reception with government officials tomorrow following a business meeting at their headquarters building.  Government spokesman Rufus Drymiau informed The Star that Sten Sanjorge Jr., President and CEO of GAStech, has traveled from Tethys to attend the events.  The reception, hosted by President Kapelou at the Capitol Building, is being held to celebrate the 20th year of cooperation between the corporation and our country.

GAStech International produces about 5 million cubic meters of gas daily from the Tiskele Bend fields. Taxes paid by GAStech have funded many infrastructure improvements including projects such as the modernization of Abila General Hospital, numerous schools, and hundreds of miles of paved highways."	"Logo - Kronos Star.png"	"B3"	3
